epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,111.527,0.77288,2.73742,1.14343,0.60489,0.7323,0.73613,0.53812,0.82684,1.49091,1.20266,0.00332577,0.00332577,0.00332577
2,234.216,0.61683,1.4966,1.01119,0.83147,0.71109,0.80365,0.58078,0.93981,1.23666,1.31833,0.00663713,0.00663713,0.00663713
3,337.228,0.67395,1.27751,1.03286,0.69208,0.64226,0.70782,0.47763,1.11116,1.26103,1.39994,0.00992649,0.00992649,0.00992649
4,437.229,0.69668,1.10648,1.04629,0.75399,0.73185,0.82431,0.58463,1.00154,1.04988,1.32659,0.009901,0.009901,0.009901
5,537.807,0.63305,0.91918,1.01981,0.75259,0.72551,0.78502,0.49639,1.22381,1.12785,1.55896,0.009868,0.009868,0.009868
6,638.071,0.59127,0.81761,1.00467,0.85745,0.87834,0.92679,0.70109,0.87683,0.7342,1.2227,0.009835,0.009835,0.009835
7,740.567,0.55275,0.74299,0.98656,0.87293,0.91451,0.93433,0.72869,0.77576,0.6829,1.1599,0.009802,0.009802,0.009802
8,841.379,0.51356,0.69919,0.97381,0.79255,0.89224,0.90529,0.61836,1.02205,0.77898,1.31838,0.009769,0.009769,0.009769
9,942.226,0.50108,0.65196,0.96605,0.90085,0.88624,0.92555,0.72444,0.78998,0.63443,1.15308,0.009736,0.009736,0.009736
10,1044.22,0.4878,0.61796,0.96382,0.88716,0.87291,0.92173,0.72159,0.76573,0.61316,1.16069,0.009703,0.009703,0.009703
11,1145.65,0.47051,0.59773,0.95479,0.91396,0.88828,0.93891,0.78004,0.65385,0.52685,1.05454,0.00967,0.00967,0.00967
12,1248.3,0.45449,0.57872,0.94988,0.93195,0.93082,0.9574,0.80735,0.64747,0.49514,1.0377,0.009637,0.009637,0.009637
13,1350.18,0.44484,0.55739,0.94671,0.94821,0.91136,0.96524,0.82078,0.64555,0.51316,1.05564,0.009604,0.009604,0.009604
14,1451.93,0.42766,0.5371,0.94135,0.90968,0.85838,0.9405,0.72884,0.81341,0.58747,1.1781,0.009571,0.009571,0.009571
15,1553.52,0.42488,0.52199,0.93929,0.85514,0.89744,0.92868,0.77716,0.62768,0.54876,1.04302,0.009538,0.009538,0.009538
16,1655.51,0.41536,0.51244,0.93441,0.94096,0.92558,0.9605,0.79637,0.70204,0.47518,1.08127,0.009505,0.009505,0.009505
17,1755.52,0.4095,0.49739,0.93244,0.92107,0.92426,0.94994,0.82859,0.59367,0.47657,1.00245,0.009472,0.009472,0.009472
18,1856.6,0.40358,0.49713,0.93255,0.9593,0.91061,0.95885,0.82685,0.62169,0.44267,1.01792,0.009439,0.009439,0.009439
19,1957.8,0.4009,0.49068,0.92943,0.93498,0.94959,0.96014,0.83284,0.58882,0.44439,0.98192,0.009406,0.009406,0.009406
20,2058.61,0.39407,0.48442,0.92849,0.92413,0.90886,0.95193,0.79475,0.63888,0.47145,1.04131,0.009373,0.009373,0.009373
21,2160.75,0.39172,0.46952,0.93046,0.9275,0.93921,0.9632,0.8368,0.58453,0.42175,0.99837,0.00934,0.00934,0.00934
22,2261.1,0.38786,0.46696,0.92378,0.92538,0.92801,0.95486,0.8206,0.6232,0.44757,1.01109,0.009307,0.009307,0.009307
23,2360.37,0.37414,0.45672,0.92307,0.91659,0.94069,0.95465,0.81712,0.60978,0.45418,1.01044,0.009274,0.009274,0.009274
24,2462.63,0.37319,0.44929,0.92211,0.94889,0.93211,0.95689,0.84053,0.56742,0.41299,0.9731,0.009241,0.009241,0.009241
25,2564.89,0.36956,0.43548,0.91863,0.93054,0.94442,0.96486,0.84734,0.56152,0.40892,0.97211,0.009208,0.009208,0.009208
26,2667.39,0.3663,0.44152,0.92171,0.94969,0.9221,0.96435,0.85739,0.5417,0.41498,0.97615,0.009175,0.009175,0.009175
27,2770.17,0.35715,0.43103,0.91612,0.9309,0.93642,0.96113,0.84027,0.57067,0.43248,1.00047,0.009142,0.009142,0.009142
28,2871.93,0.35701,0.42373,0.91783,0.94316,0.95375,0.96307,0.84559,0.59212,0.40285,0.98171,0.009109,0.009109,0.009109
29,2973.11,0.3568,0.42668,0.91728,0.94105,0.94083,0.95935,0.85316,0.53773,0.39939,0.95747,0.009076,0.009076,0.009076
30,3075.36,0.35393,0.41688,0.91304,0.95112,0.94087,0.96653,0.85906,0.55484,0.40749,0.96202,0.009043,0.009043,0.009043
31,3175.91,0.3498,0.41993,0.91114,0.9378,0.95731,0.96357,0.85409,0.56878,0.39292,0.98844,0.00901,0.00901,0.00901
32,3277.25,0.34176,0.40166,0.90966,0.96304,0.93871,0.96307,0.85612,0.55095,0.39619,0.96345,0.008977,0.008977,0.008977
33,3378.07,0.34338,0.40697,0.91126,0.94537,0.95473,0.97247,0.86439,0.52119,0.36213,0.94818,0.008944,0.008944,0.008944
34,3479.53,0.33935,0.4127,0.91044,0.94444,0.95511,0.96641,0.86657,0.53276,0.39446,0.955,0.008911,0.008911,0.008911
35,3581.57,0.33163,0.3982,0.90785,0.93353,0.94562,0.96129,0.85695,0.54015,0.42157,0.95467,0.008878,0.008878,0.008878
36,3683.37,0.33256,0.39236,0.90774,0.95007,0.94875,0.97141,0.86819,0.52222,0.36348,0.94814,0.008845,0.008845,0.008845
37,3784.49,0.33255,0.38977,0.90476,0.94669,0.95537,0.95195,0.83927,0.54758,0.40392,0.95939,0.008812,0.008812,0.008812
38,3886.28,0.32847,0.37982,0.90504,0.95672,0.93038,0.95969,0.86005,0.53079,0.38549,0.94956,0.008779,0.008779,0.008779
39,3988.22,0.32996,0.38417,0.90529,0.95419,0.95837,0.96299,0.86178,0.52004,0.3706,0.94583,0.008746,0.008746,0.008746
40,4087.64,0.3237,0.37019,0.90425,0.92733,0.96496,0.96547,0.85573,0.52067,0.376,0.94344,0.008713,0.008713,0.008713
41,4187.7,0.32431,0.37308,0.90411,0.93946,0.94287,0.96384,0.87196,0.50853,0.37882,0.92951,0.00868,0.00868,0.00868
42,4288.3,0.32198,0.36875,0.90414,0.96541,0.95321,0.97093,0.87674,0.50189,0.34526,0.93471,0.008647,0.008647,0.008647
43,4390.04,0.32121,0.36836,0.90439,0.9385,0.94925,0.96542,0.8644,0.52731,0.37122,0.94811,0.008614,0.008614,0.008614
44,4493.17,0.3182,0.3651,0.90186,0.94354,0.93682,0.95672,0.86519,0.48463,0.38251,0.91367,0.008581,0.008581,0.008581
45,4595.34,0.32041,0.36762,0.90078,0.96742,0.9279,0.97059,0.88529,0.49572,0.3556,0.92232,0.008548,0.008548,0.008548
46,4697.3,0.31861,0.36812,0.90256,0.96496,0.9433,0.96902,0.8734,0.50681,0.36786,0.93299,0.008515,0.008515,0.008515
47,4798.21,0.31661,0.36073,0.90127,0.95825,0.92668,0.96676,0.88247,0.48224,0.37322,0.91898,0.008482,0.008482,0.008482
48,4899.12,0.30724,0.35389,0.89679,0.95922,0.95332,0.97163,0.88254,0.48645,0.35236,0.93466,0.008449,0.008449,0.008449
49,5001.26,0.30998,0.35239,0.89873,0.95996,0.94391,0.96766,0.87805,0.47474,0.35813,0.9166,0.008416,0.008416,0.008416
50,5102.47,0.3087,0.3589,0.90043,0.95614,0.95289,0.97015,0.8849,0.47271,0.34444,0.92368,0.008383,0.008383,0.008383
51,5203.85,0.30888,0.3524,0.89761,0.95762,0.94796,0.96878,0.87708,0.49151,0.35359,0.92834,0.00835,0.00835,0.00835
52,5305.89,0.30503,0.3439,0.89924,0.96382,0.96381,0.97134,0.88627,0.48105,0.33687,0.91455,0.008317,0.008317,0.008317
53,5409.07,0.30549,0.35286,0.89907,0.95016,0.93766,0.96705,0.88199,0.47628,0.33906,0.9117,0.008284,0.008284,0.008284
54,5514.67,0.30075,0.3466,0.89461,0.94049,0.95977,0.96844,0.88222,0.48128,0.33919,0.91761,0.008251,0.008251,0.008251
55,5617.08,0.30862,0.34888,0.89958,0.97177,0.94236,0.96981,0.88851,0.4558,0.33307,0.90836,0.008218,0.008218,0.008218
56,5721.36,0.30763,0.3452,0.89784,0.93512,0.95846,0.96884,0.88704,0.4812,0.33935,0.9161,0.008185,0.008185,0.008185
57,5826.32,0.29911,0.33802,0.89517,0.96392,0.93901,0.9724,0.88608,0.47089,0.33803,0.91328,0.008152,0.008152,0.008152
58,5929.15,0.29512,0.34022,0.89696,0.95276,0.95688,0.9728,0.88597,0.46925,0.33288,0.92357,0.008119,0.008119,0.008119
59,6031,0.30125,0.34029,0.89626,0.9434,0.95854,0.96864,0.88571,0.4686,0.34943,0.91656,0.008086,0.008086,0.008086
60,6132.45,0.29845,0.34323,0.89701,0.95463,0.94576,0.97402,0.89297,0.47629,0.34584,0.91746,0.008053,0.008053,0.008053
61,6234.29,0.29273,0.34263,0.89536,0.94764,0.9614,0.97102,0.89356,0.46407,0.33661,0.91307,0.00802,0.00802,0.00802
62,6335.77,0.29597,0.32855,0.89536,0.95296,0.96128,0.97071,0.88787,0.47366,0.33693,0.91628,0.007987,0.007987,0.007987
63,6436.82,0.29391,0.33402,0.89529,0.97082,0.95102,0.97381,0.89488,0.45815,0.3258,0.90663,0.007954,0.007954,0.007954
64,6541.97,0.28657,0.323,0.89244,0.96754,0.95488,0.97041,0.89578,0.46412,0.32996,0.91607,0.007921,0.007921,0.007921
65,6646.84,0.29173,0.32868,0.89424,0.94851,0.95086,0.96589,0.89328,0.45654,0.3302,0.90566,0.007888,0.007888,0.007888
66,6751.11,0.29133,0.32653,0.89175,0.96705,0.9371,0.96736,0.89093,0.46099,0.32456,0.91181,0.007855,0.007855,0.007855
67,6851.65,0.2951,0.33177,0.89353,0.95376,0.9432,0.97002,0.88922,0.4607,0.33532,0.9153,0.007822,0.007822,0.007822
68,6951.96,0.28823,0.32642,0.89092,0.94908,0.95637,0.97024,0.88846,0.45876,0.33791,0.90651,0.007789,0.007789,0.007789
69,7054.58,0.28823,0.3174,0.88978,0.95576,0.95059,0.96892,0.89204,0.45587,0.34236,0.9048,0.007756,0.007756,0.007756
70,7156.59,0.28672,0.31841,0.89292,0.95748,0.95493,0.97291,0.8938,0.45151,0.33479,0.90131,0.007723,0.007723,0.007723
71,7259.78,0.28802,0.31737,0.89151,0.95885,0.94863,0.9744,0.89562,0.45256,0.31537,0.90162,0.00769,0.00769,0.00769
72,7343.64,0.28973,0.32203,0.89385,0.96221,0.95752,0.97351,0.89849,0.44858,0.30694,0.9063,0.007657,0.007657,0.007657
73,7410.56,0.27823,0.31159,0.88827,0.95129,0.95821,0.97072,0.89262,0.45984,0.31631,0.90329,0.007624,0.007624,0.007624
74,7475.5,0.27645,0.31025,0.88638,0.97087,0.95351,0.97391,0.90036,0.44551,0.30715,0.89403,0.007591,0.007591,0.007591
75,7540.58,0.28097,0.3162,0.88675,0.96143,0.95769,0.96968,0.89483,0.44781,0.313,0.89406,0.007558,0.007558,0.007558
76,7606.93,0.2853,0.31713,0.88977,0.957,0.96094,0.97024,0.89846,0.44823,0.32012,0.9002,0.007525,0.007525,0.007525
77,7670.77,0.28535,0.32103,0.89222,0.95463,0.96024,0.97103,0.90008,0.45685,0.31823,0.90619,0.007492,0.007492,0.007492
78,7735.2,0.27811,0.30918,0.88447,0.93515,0.96616,0.96749,0.89524,0.44169,0.31278,0.89759,0.007459,0.007459,0.007459
79,7800.09,0.27712,0.3143,0.88913,0.96647,0.94646,0.96871,0.90077,0.43615,0.31372,0.89126,0.007426,0.007426,0.007426
80,7864.83,0.27712,0.30164,0.88941,0.96414,0.9442,0.96634,0.89746,0.43895,0.31572,0.88698,0.007393,0.007393,0.007393
81,7929.01,0.27271,0.3029,0.88867,0.96744,0.9474,0.96689,0.90002,0.43007,0.31245,0.88909,0.00736,0.00736,0.00736
82,7993.27,0.27561,0.31221,0.88622,0.97322,0.94592,0.96904,0.90006,0.42689,0.31378,0.88494,0.007327,0.007327,0.007327
83,8057.61,0.26928,0.29492,0.88613,0.973,0.95417,0.97128,0.89916,0.43454,0.30864,0.8933,0.007294,0.007294,0.007294
84,8118.18,0.27321,0.30371,0.8865,0.95386,0.94988,0.96882,0.90027,0.43967,0.31119,0.89402,0.007261,0.007261,0.007261
